FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Default,OC1+ Minimum Current Multiplier,Ipsetr,None,,,,,,
Default,OC1+ Minimum Current Multiplier,Trelblock,None,,,,,,
Default,OC1+ Minimum Current Multiplier,Tset,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cDisplayName,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cTset,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cUserDefIndex,None,,,,,,
Default,OC1+ Minimum Current Multiplier,c_sfansi,None,,,,,,
Default,OC1+ Minimum Current Multiplier,c_sfiec,None,,,,,,
Default,OC1+ Minimum Current Multiplier,c_type,None,,,,,,
Default,OC1+ Minimum Current Multiplier,calcuse,None,,,,,,
Default,OC1+ Minimum Current Multiplier,charact,None,,,,,,
Default,OC1+ Minimum Current Multiplier,chr_name,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciDist,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciDistAll,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciDistAllRoot,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciDistRoot,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciEarthed,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciEnergized,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciLater,None,,,,,,
Default,OC1+ Minimum Current Multiplier,ciOutaged,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpArea,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpBranch,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpFeed,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpGrid,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpHeadFold,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpMeteostat,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpOperator,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpOwner,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpSite,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpSubstat,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpSupplySubstation,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpSupplyTransformer,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpSupplyTrfStation,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cpZone,None,,,,,,
Default,OC1+ Minimum Current Multiplier,cptotime,None,,,,,,
Default,OC1+ Minimum Current Multiplier,dat_src,None,,,,,,
Default,OC1+ Minimum Current Multiplier,dataExtUnit,None,,,,,,
Default,OC1+ Minimum Current Multiplier,fold_id,None,,,,,,
Default,OC1+ Minimum Current Multiplier,for_name,None,,,,,,
Default,OC1+ Minimum Current Multiplier,gnrl_modby,None,,,,,,
Default,OC1+ Minimum Current Multiplier,gnrl_modif,None,,,,,,
Default,OC1+ Minimum Current Multiplier,iSchemeStatus,None,,,,,,
Default,OC1+ Minimum Current Multiplier,iacceptblock,None,,,,,,
Default,OC1+ Minimum Current Multiplier,idir,None,,,,,,
Default,OC1+ Minimum Current Multiplier,loc_name,None,,,,,,
Default,OC1+ Minimum Current Multiplier,outserv,Protection/Group1/Overcurrent/PhaseOvercurrent/OC1F/,First,use_setting,D,,,
Default,OC1+ Minimum Current Multiplier,root_id,None,,,,,,
Default,OC1+ Minimum Current Multiplier,typ_id,None,,,,,,
Default,OC2+,AttributeType,None,,,,,,
Default,OC2+,Ipset,None,,,,,,
Default,OC2+,Ipsetr,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Second/,PickupCurrent,use_setting,None,,,
Default,OC2+,ModFrame,None,,,,,,
Default,OC2+,ResetT,None,,,,,,
Default,OC2+,Tadder,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Second/,AdditionalTime,use_setting,None,,,
Default,OC2+,Tpset,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Second/,TimeMultiplier,use_setting,None,,,
Default,OC2+,Trelblock,None,,,,,,
Default,OC2+,Tshift,None,,,,,,
Default,OC2+,cDisplayName,None,,,,,,
Default,OC2+,cResetT,None,,,,,,
Default,OC2+,cTadder,None,,,,,,
Default,OC2+,cUserDefIndex,None,,,,,,
Default,OC2+,c_sfansi,None,,,,,,
Default,OC2+,c_sfiec,None,,,,,,
Default,OC2+,c_type,None,,,,,,
Default,OC2+,calcuse,None,,,,,,
Default,OC2+,charact,None,,,,,,
Default,OC2+,chr_name,None,,,,,,
Default,OC2+,ciDist,None,,,,,,
Default,OC2+,ciDistAll,None,,,,,,
Default,OC2+,ciDistAllRoot,None,,,,,,
Default,OC2+,ciDistRoot,None,,,,,,
Default,OC2+,ciEarthed,None,,,,,,
Default,OC2+,ciEnergized,None,,,,,,
Default,OC2+,ciLater,None,,,,,,
Default,OC2+,ciOutaged,None,,,,,,
Default,OC2+,cminresptime,None,,,,,,
Default,OC2+,cpArea,None,,,,,,
Default,OC2+,cpBranch,None,,,,,,
Default,OC2+,cpFeed,None,,,,,,
Default,OC2+,cpGrid,None,,,,,,
Default,OC2+,cpHeadFold,None,,,,,,
Default,OC2+,cpMeteostat,None,,,,,,
Default,OC2+,cpOperator,None,,,,,,
Default,OC2+,cpOwner,None,,,,,,
Default,OC2+,cpSite,None,,,,,,
Default,OC2+,cpSubstat,None,,,,,,
Default,OC2+,cpSupplySubstation,None,,,,,,
Default,OC2+,cpSupplyTransformer,None,,,,,,
Default,OC2+,cpSupplyTrfStation,None,,,,,,
Default,OC2+,cpZone,None,,,,,,
Default,OC2+,dat_src,None,,,,,,
Default,OC2+,dataExtUnit,None,,,,,,
Default,OC2+,fold_id,None,,,,,,
Default,OC2+,for_name,None,,,,,,
Default,OC2+,gnrl_modby,None,,,,,,
Default,OC2+,gnrl_modif,None,,,,,,
Default,OC2+,iSchemeStatus,None,,,,,,
Default,OC2+,iacceptblock,None,,,,,,
Default,OC2+,idir,None,,,,,,
Default,OC2+,loc_name,None,,,,,,
Default,OC2+,minresptime,None,,,,,,
Default,OC2+,outserv,Protection/Group1/Overcurrent/PhaseOvercurrent/OC2F/,First,use_setting,D,,,
Default,OC2+,pcharac,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Second/,Curve,use_setting,None,,,
Default,OC2+,resetdis,None,,,,,,
Default,OC2+,root_id,None,,,,,,
Default,OC2+,typ_id,None,,,,,,
Default,OC2+,udeftmax,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Second/,MaxTrippingTime,use_setting,None,,,
Default,OC2+,udeftmin,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/First/,DefiniteMinimumTime,use_setting,None,,,
Default,OC2+ Minimum Current Multiplier,AttributeType,None,,,,,,
Default,OC2+ Minimum Current Multiplier,Ipset,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Second/,MinimumCurrentMultiplier,use_setting,None,,,
Default,OC2+ Minimum Current Multiplier,Ipsetr,None,,,,,,
Default,OC2+ Minimum Current Multiplier,Trelblock,None,,,,,,
Default,OC2+ Minimum Current Multiplier,Tset,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cDisplayName,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cTset,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cUserDefIndex,None,,,,,,
Default,OC2+ Minimum Current Multiplier,c_sfansi,None,,,,,,
Default,OC2+ Minimum Current Multiplier,c_sfiec,None,,,,,,
Default,OC2+ Minimum Current Multiplier,c_type,None,,,,,,
Default,OC2+ Minimum Current Multiplier,calcuse,None,,,,,,
Default,OC2+ Minimum Current Multiplier,charact,None,,,,,,
Default,OC2+ Minimum Current Multiplier,chr_name,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciDist,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciDistAll,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciDistAllRoot,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciDistRoot,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciEarthed,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciEnergized,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciLater,None,,,,,,
Default,OC2+ Minimum Current Multiplier,ciOutaged,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpArea,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpBranch,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpFeed,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpGrid,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpHeadFold,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpMeteostat,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpOperator,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpOwner,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpSite,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpSubstat,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpSupplySubstation,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpSupplyTransformer,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpSupplyTrfStation,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cpZone,None,,,,,,
Default,OC2+ Minimum Current Multiplier,cptotime,None,,,,,,
Default,OC2+ Minimum Current Multiplier,dat_src,None,,,,,,
Default,OC2+ Minimum Current Multiplier,dataExtUnit,None,,,,,,
Default,OC2+ Minimum Current Multiplier,fold_id,None,,,,,,
Default,OC2+ Minimum Current Multiplier,for_name,None,,,,,,
Default,OC2+ Minimum Current Multiplier,gnrl_modby,None,,,,,,
Default,OC2+ Minimum Current Multiplier,gnrl_modif,None,,,,,,
Default,OC2+ Minimum Current Multiplier,iSchemeStatus,None,,,,,,
Default,OC2+ Minimum Current Multiplier,iacceptblock,None,,,,,,
Default,OC2+ Minimum Current Multiplier,idir,None,,,,,,
Default,OC2+ Minimum Current Multiplier,loc_name,None,,,,,,
Default,OC2+ Minimum Current Multiplier,outserv,Protection/Group1/Overcurrent/PhaseOvercurrent/OC2F/,First,use_setting,D,,,
Default,OC2+ Minimum Current Multiplier,root_id,None,,,,,,
Default,OC2+ Minimum Current Multiplier,typ_id,None,,,,,,
Default,OC3+,AttributeType,None,,,,,,
Default,OC3+,Ipset,None,,,,,,
Default,OC3+,Ipsetr,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Third/,PickupCurrent,use_setting,None,,,
Default,OC3+,Trelblock,None,,,,,,
Default,OC3+,Tset,Protection/Group1/Overcurrent/PhaseOvercurrent/ForwardPowerflow/Third/,TrippingTime,use_setting,None,,,
Default,OC3+,cDisplayName,None,,,,,,
Default,OC3+,cTset,None,,,,,,
Default,OC3+,cUserDefIndex,None,,,,,,
Default,OC3+,c_sfansi,None,,,,,,
Default,OC3+,c_sfiec,None,,,,,,
Default,OC3+,c_type,None,,,,,,
Default,OC3+,calcuse,None,,,,,,
Default,OC3+,charact,None,,,,,,
Default,OC3+,chr_name,None,,,,,,
Default,OC3+,ciDist,None,,,,,,
Default,OC3+,ciDistAll,None,,,,,,
Default,OC3+,ciDistAllRoot,None,,,,,,
Default,OC3+,ciDistRoot,None,,,,,,
Default,OC3+,ciEarthed,None,,,,,,
Default,OC3+,ciEnergized,None,,,,,,
Default,OC3+,ciLater,None,,,,,,
Default,OC3+,ciOutaged,None,,,,,,
Default,OC3+,cpArea,None,,,,,,
Default,OC3+,cpBranch,None,,,,,,
Default,OC3+,cpFeed,None,,,,,,
Default,OC3+,cpGrid,None,,,,,,
Default,OC3+,cpHeadFold,None,,,,,,
Default,OC3+,cpMeteostat,None,,,,,,
Default,OC3+,cpOperator,None,,,,,,
Default,OC3+,cpOwner,None,,,,,,
Default,OC3+,cpSite,None,,,,,,
Default,OC3+,cpSubstat,None,,,,,,
Default,OC3+,cpSupplySubstation,None,,,,,,
Default,OC3+,cpSupplyTransformer,None,,,,,,
Default,OC3+,cpSupplyTrfStation,None,,,,,,
Default,OC3+,cpZone,None,,,,,,
Default,OC3+,cptotime,None,,,,,,
Default,OC3+,dat_src,None,,,,,,
Default,OC3+,dataExtUnit,None,,,,,,
Default,OC3+,fold_id,None,,,,,,
Default,OC3+,for_name,None,,,,,,
Default,OC3+,gnrl_modby,None,,,,,,
Default,OC3+,gnrl_modif,None,,,,,,
Default,OC3+,iSchemeStatus,None,,,,,,
Default,OC3+,iacceptblock,None,,,,,,
Default,OC3+,idir,None,,,,,,
Default,OC3+,loc_name,None,,,,,,
Default,OC3+,outserv,Protection/Group1/Overcurrent/PhaseOvercurrent/OC3F/,First,use_setting,D,,,
Default,OC3+,root_id,None,,,,,,
Default,OC3+,typ_id,None,,,,,,
Default,NPS1+,AttributeType,None,,,,,,
Default,NPS1+,Ipset,None,,,,,,
Default,NPS1+,Ipsetr,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,PickupCurrent,use_setting,None,,,
Default,NPS1+,ModFrame,None,,,,,,
Default,NPS1+,ResetT,None,,,,,,
Default,NPS1+,Tadder,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,AdditionalTime,use_setting,None,,,
Default,NPS1+,Tpset,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,TimeMultiplier,use_setting,None,,,
Default,NPS1+,Trelblock,None,,,,,,
Default,NPS1+,Tshift,None,,,,,,
Default,NPS1+,cDisplayName,None,,,,,,
Default,NPS1+,cResetT,None,,,,,,
Default,NPS1+,cTadder,None,,,,,,
Default,NPS1+,cUserDefIndex,None,,,,,,
Default,NPS1+,c_sfansi,None,,,,,,
Default,NPS1+,c_sfiec,None,,,,,,
Default,NPS1+,c_type,None,,,,,,
Default,NPS1+,calcuse,None,,,,,,
Default,NPS1+,charact,None,,,,,,
Default,NPS1+,chr_name,None,,,,,,
Default,NPS1+,ciDist,None,,,,,,
Default,NPS1+,ciDistAll,None,,,,,,
Default,NPS1+,ciDistAllRoot,None,,,,,,
Default,NPS1+,ciDistRoot,None,,,,,,
Default,NPS1+,ciEarthed,None,,,,,,
Default,NPS1+,ciEnergized,None,,,,,,
Default,NPS1+,ciLater,None,,,,,,
Default,NPS1+,ciOutaged,None,,,,,,
Default,NPS1+,cminresptime,None,,,,,,
Default,NPS1+,cpArea,None,,,,,,
Default,NPS1+,cpBranch,None,,,,,,
Default,NPS1+,cpFeed,None,,,,,,
Default,NPS1+,cpGrid,None,,,,,,
Default,NPS1+,cpHeadFold,None,,,,,,
Default,NPS1+,cpMeteostat,None,,,,,,
Default,NPS1+,cpOperator,None,,,,,,
Default,NPS1+,cpOwner,None,,,,,,
Default,NPS1+,cpSite,None,,,,,,
Default,NPS1+,cpSubstat,None,,,,,,
Default,NPS1+,cpSupplySubstation,None,,,,,,
Default,NPS1+,cpSupplyTransformer,None,,,,,,
Default,NPS1+,cpSupplyTrfStation,None,,,,,,
Default,NPS1+,cpZone,None,,,,,,
Default,NPS1+,dat_src,None,,,,,,
Default,NPS1+,dataExtUnit,None,,,,,,
Default,NPS1+,fold_id,None,,,,,,
Default,NPS1+,for_name,None,,,,,,
Default,NPS1+,gnrl_modby,None,,,,,,
Default,NPS1+,gnrl_modif,None,,,,,,
Default,NPS1+,iSchemeStatus,None,,,,,,
Default,NPS1+,iacceptblock,None,,,,,,
Default,NPS1+,idir,None,,,,,,
Default,NPS1+,loc_name,None,,,,,,
Default,NPS1+,minresptime,None,,,,,,
Default,NPS1+,outserv,Protection/Group1/Overcurrent/NegativePhaseSequence/NPS1F/,First,use_setting,D,,,
Default,NPS1+,pcharac,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,Curve,use_setting,None,,,
Default,NPS1+,resetdis,None,,,,,,
Default,NPS1+,root_id,None,,,,,,
Default,NPS1+,typ_id,None,,,,,,
Default,NPS1+,udeftmax,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,MaxTrippingTime,use_setting,None,,,
Default,NPS1+,udeftmin,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,DefiniteMinimumTime,use_setting,None,,,
Default,NPS1+ Minimum Current Multiplier,AttributeType,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,Ipset,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/First/,MinimumCurrentMultiplier,use_setting,None,,,
Default,NPS1+ Minimum Current Multiplier,Ipsetr,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,Trelblock,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,Tset,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cDisplayName,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cTset,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cUserDefIndex,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,c_sfansi,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,c_sfiec,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,c_type,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,calcuse,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,charact,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,chr_name,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciDist,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciDistAll,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciDistAllRoot,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciDistRoot,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciEarthed,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciEnergized,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciLater,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,ciOutaged,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpArea,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpBranch,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpFeed,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpGrid,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpHeadFold,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpMeteostat,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpOperator,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpOwner,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpSite,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpSubstat,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpSupplySubstation,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpSupplyTransformer,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpSupplyTrfStation,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cpZone,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,cptotime,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,dat_src,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,dataExtUnit,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,fold_id,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,for_name,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,gnrl_modby,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,gnrl_modif,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,iSchemeStatus,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,iacceptblock,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,idir,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,loc_name,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,outserv,Protection/Group1/Overcurrent/NegativePhaseSequence/NPS1F/,First,use_setting,D,,,
Default,NPS1+ Minimum Current Multiplier,root_id,None,,,,,,
Default,NPS1+ Minimum Current Multiplier,typ_id,None,,,,,,
Default,NPS2+,AttributeType,None,,,,,,
Default,NPS2+,Ipset,None,,,,,,
Default,NPS2+,Ipsetr,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,PickupCurrent,use_setting,None,,,
