FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Default,NPS2+,ModFrame,None,,,,,,
Default,NPS2+,ResetT,None,,,,,,
Default,NPS2+,Tadder,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,AdditionalTime,use_setting,None,,,
Default,NPS2+,Tpset,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,TimeMultiplier,use_setting,None,,,
Default,NPS2+,Trelblock,None,,,,,,
Default,NPS2+,Tshift,None,,,,,,
Default,NPS2+,cDisplayName,None,,,,,,
Default,NPS2+,cResetT,None,,,,,,
Default,NPS2+,cTadder,None,,,,,,
Default,NPS2+,cUserDefIndex,None,,,,,,
Default,NPS2+,c_sfansi,None,,,,,,
Default,NPS2+,c_sfiec,None,,,,,,
Default,NPS2+,c_type,None,,,,,,
Default,NPS2+,calcuse,None,,,,,,
Default,NPS2+,charact,None,,,,,,
Default,NPS2+,chr_name,None,,,,,,
Default,NPS2+,ciDist,None,,,,,,
Default,NPS2+,ciDistAll,None,,,,,,
Default,NPS2+,ciDistAllRoot,None,,,,,,
Default,NPS2+,ciDistRoot,None,,,,,,
Default,NPS2+,ciEarthed,None,,,,,,
Default,NPS2+,ciEnergized,None,,,,,,
Default,NPS2+,ciLater,None,,,,,,
Default,NPS2+,ciOutaged,None,,,,,,
Default,NPS2+,cminresptime,None,,,,,,
Default,NPS2+,cpArea,None,,,,,,
Default,NPS2+,cpBranch,None,,,,,,
Default,NPS2+,cpFeed,None,,,,,,
Default,NPS2+,cpGrid,None,,,,,,
Default,NPS2+,cpHeadFold,None,,,,,,
Default,NPS2+,cpMeteostat,None,,,,,,
Default,NPS2+,cpOperator,None,,,,,,
Default,NPS2+,cpOwner,None,,,,,,
Default,NPS2+,cpSite,None,,,,,,
Default,NPS2+,cpSubstat,None,,,,,,
Default,NPS2+,cpSupplySubstation,None,,,,,,
Default,NPS2+,cpSupplyTransformer,None,,,,,,
Default,NPS2+,cpSupplyTrfStation,None,,,,,,
Default,NPS2+,cpZone,None,,,,,,
Default,NPS2+,dat_src,None,,,,,,
Default,NPS2+,dataExtUnit,None,,,,,,
Default,NPS2+,fold_id,None,,,,,,
Default,NPS2+,for_name,None,,,,,,
Default,NPS2+,gnrl_modby,None,,,,,,
Default,NPS2+,gnrl_modif,None,,,,,,
Default,NPS2+,iSchemeStatus,None,,,,,,
Default,NPS2+,iacceptblock,None,,,,,,
Default,NPS2+,idir,None,,,,,,
Default,NPS2+,loc_name,None,,,,,,
Default,NPS2+,minresptime,None,,,,,,
Default,NPS2+,outserv,Protection/Group1/Overcurrent/NegativePhaseSequence/NPS2F/,First,use_setting,D,,,
Default,NPS2+,pcharac,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,Curve,use_setting,None,,,
Default,NPS2+,resetdis,None,,,,,,
Default,NPS2+,root_id,None,,,,,,
Default,NPS2+,typ_id,None,,,,,,
Default,NPS2+,udeftmax,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,MaxTrippingTime,use_setting,None,,,
Default,NPS2+,udeftmin,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,DefiniteMinimumTime,use_setting,None,,,
Default,NPS2+ Minimum Current Multiplier,AttributeType,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,Ipset,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Second/,MinimumCurrentMultiplier,use_setting,None,,,
Default,NPS2+ Minimum Current Multiplier,Ipsetr,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,Trelblock,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,Tset,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cDisplayName,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cTset,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cUserDefIndex,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,c_sfansi,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,c_sfiec,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,c_type,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,calcuse,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,charact,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,chr_name,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciDist,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciDistAll,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciDistAllRoot,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciDistRoot,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciEarthed,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciEnergized,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciLater,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,ciOutaged,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpArea,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpBranch,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpFeed,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpGrid,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpHeadFold,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpMeteostat,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpOperator,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpOwner,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpSite,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpSubstat,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpSupplySubstation,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpSupplyTransformer,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpSupplyTrfStation,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cpZone,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,cptotime,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,dat_src,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,dataExtUnit,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,fold_id,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,for_name,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,gnrl_modby,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,gnrl_modif,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,iSchemeStatus,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,iacceptblock,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,idir,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,loc_name,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,outserv,Protection/Group1/Overcurrent/NegativePhaseSequence/NPS2F/,First,use_setting,D,,,
Default,NPS2+ Minimum Current Multiplier,root_id,None,,,,,,
Default,NPS2+ Minimum Current Multiplier,typ_id,None,,,,,,
Default,NPS3+,AttributeType,None,,,,,,
Default,NPS3+,Ipset,None,,,,,,
Default,NPS3+,Ipsetr,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Third/,PickupCurrent,use_setting,None,,,
Default,NPS3+,Trelblock,None,,,,,,
Default,NPS3+,Tset,Protection/Group1/Overcurrent/NegativePhaseSequence/ForwardPowerflow/Third/,TrippingTime,use_setting,None,,,
Default,NPS3+,cDisplayName,None,,,,,,
Default,NPS3+,cTset,None,,,,,,
Default,NPS3+,cUserDefIndex,None,,,,,,
Default,NPS3+,c_sfansi,None,,,,,,
Default,NPS3+,c_sfiec,None,,,,,,
Default,NPS3+,c_type,None,,,,,,
Default,NPS3+,calcuse,None,,,,,,
Default,NPS3+,charact,None,,,,,,
Default,NPS3+,chr_name,None,,,,,,
Default,NPS3+,ciDist,None,,,,,,
Default,NPS3+,ciDistAll,None,,,,,,
Default,NPS3+,ciDistAllRoot,None,,,,,,
Default,NPS3+,ciDistRoot,None,,,,,,
Default,NPS3+,ciEarthed,None,,,,,,
Default,NPS3+,ciEnergized,None,,,,,,
Default,NPS3+,ciLater,None,,,,,,
Default,NPS3+,ciOutaged,None,,,,,,
Default,NPS3+,cpArea,None,,,,,,
Default,NPS3+,cpBranch,None,,,,,,
Default,NPS3+,cpFeed,None,,,,,,
Default,NPS3+,cpGrid,None,,,,,,
Default,NPS3+,cpHeadFold,None,,,,,,
Default,NPS3+,cpMeteostat,None,,,,,,
Default,NPS3+,cpOperator,None,,,,,,
Default,NPS3+,cpOwner,None,,,,,,
Default,NPS3+,cpSite,None,,,,,,
Default,NPS3+,cpSubstat,None,,,,,,
Default,NPS3+,cpSupplySubstation,None,,,,,,
Default,NPS3+,cpSupplyTransformer,None,,,,,,
Default,NPS3+,cpSupplyTrfStation,None,,,,,,
Default,NPS3+,cpZone,None,,,,,,
Default,NPS3+,cptotime,None,,,,,,
Default,NPS3+,dat_src,None,,,,,,
Default,NPS3+,dataExtUnit,None,,,,,,
Default,NPS3+,fold_id,None,,,,,,
Default,NPS3+,for_name,None,,,,,,
Default,NPS3+,gnrl_modby,None,,,,,,
Default,NPS3+,gnrl_modif,None,,,,,,
Default,NPS3+,iSchemeStatus,None,,,,,,
Default,NPS3+,iacceptblock,None,,,,,,
Default,NPS3+,idir,None,,,,,,
Default,NPS3+,loc_name,None,,,,,,
Default,NPS3+,outserv,Protection/Group1/Overcurrent/NegativePhaseSequence/NPS3F/,First,use_setting,D,,,
Default,NPS3+,root_id,None,,,,,,
Default,NPS3+,typ_id,None,,,,,,
Default,EF1+,AttributeType,None,,,,,,
Default,EF1+,Ipset,None,,,,,,
Default,EF1+,Ipsetr,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,PickupCurrent,use_setting,None,,,
Default,EF1+,ModFrame,None,,,,,,
Default,EF1+,ResetT,None,,,,,,
Default,EF1+,Tadder,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,AdditionalTime,use_setting,None,,,
Default,EF1+,Tpset,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,TimeMultiplier,use_setting,None,,,
Default,EF1+,Trelblock,None,,,,,,
Default,EF1+,Tshift,None,,,,,,
Default,EF1+,cDisplayName,None,,,,,,
Default,EF1+,cResetT,None,,,,,,
Default,EF1+,cTadder,None,,,,,,
Default,EF1+,cUserDefIndex,None,,,,,,
Default,EF1+,c_sfansi,None,,,,,,
Default,EF1+,c_sfiec,None,,,,,,
Default,EF1+,c_type,None,,,,,,
Default,EF1+,calcuse,None,,,,,,
Default,EF1+,charact,None,,,,,,
Default,EF1+,chr_name,None,,,,,,
Default,EF1+,ciDist,None,,,,,,
Default,EF1+,ciDistAll,None,,,,,,
Default,EF1+,ciDistAllRoot,None,,,,,,
Default,EF1+,ciDistRoot,None,,,,,,
Default,EF1+,ciEarthed,None,,,,,,
Default,EF1+,ciEnergized,None,,,,,,
Default,EF1+,ciLater,None,,,,,,
Default,EF1+,ciOutaged,None,,,,,,
Default,EF1+,cminresptime,None,,,,,,
Default,EF1+,cpArea,None,,,,,,
Default,EF1+,cpBranch,None,,,,,,
Default,EF1+,cpFeed,None,,,,,,
Default,EF1+,cpGrid,None,,,,,,
Default,EF1+,cpHeadFold,None,,,,,,
Default,EF1+,cpMeteostat,None,,,,,,
Default,EF1+,cpOperator,None,,,,,,
Default,EF1+,cpOwner,None,,,,,,
Default,EF1+,cpSite,None,,,,,,
Default,EF1+,cpSubstat,None,,,,,,
Default,EF1+,cpSupplySubstation,None,,,,,,
Default,EF1+,cpSupplyTransformer,None,,,,,,
Default,EF1+,cpSupplyTrfStation,None,,,,,,
Default,EF1+,cpZone,None,,,,,,
Default,EF1+,dat_src,None,,,,,,
Default,EF1+,dataExtUnit,None,,,,,,
Default,EF1+,fold_id,None,,,,,,
Default,EF1+,for_name,None,,,,,,
Default,EF1+,gnrl_modby,None,,,,,,
Default,EF1+,gnrl_modif,None,,,,,,
Default,EF1+,iSchemeStatus,None,,,,,,
Default,EF1+,iacceptblock,None,,,,,,
Default,EF1+,idir,None,,,,,,
Default,EF1+,loc_name,None,,,,,,
Default,EF1+,minresptime,None,,,,,,
Default,EF1+,outserv,Protection/Group1/Overcurrent/EarthFaultOvercurrent/EF1F/,First,use_setting,D,,,
Default,EF1+,pcharac,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,Curve,use_setting,None,,,
Default,EF1+,resetdis,None,,,,,,
Default,EF1+,root_id,None,,,,,,
Default,EF1+,typ_id,None,,,,,,
Default,EF1+,udeftmax,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,MaxTrippingTime,use_setting,None,,,
Default,EF1+,udeftmin,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,DefiniteMinimumTime,use_setting,None,,,
Default,EF1+ Minimum Current Multiplier,AttributeType,None,,,,,,
Default,EF1+ Minimum Current Multiplier,Ipset,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/First/,MinimumCurrentMultiplier,use_setting,None,,,
Default,EF1+ Minimum Current Multiplier,Ipsetr,None,,,,,,
Default,EF1+ Minimum Current Multiplier,Trelblock,None,,,,,,
Default,EF1+ Minimum Current Multiplier,Tset,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cDisplayName,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cTset,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cUserDefIndex,None,,,,,,
Default,EF1+ Minimum Current Multiplier,c_sfansi,None,,,,,,
Default,EF1+ Minimum Current Multiplier,c_sfiec,None,,,,,,
Default,EF1+ Minimum Current Multiplier,c_type,None,,,,,,
Default,EF1+ Minimum Current Multiplier,calcuse,None,,,,,,
Default,EF1+ Minimum Current Multiplier,charact,None,,,,,,
Default,EF1+ Minimum Current Multiplier,chr_name,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciDist,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciDistAll,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciDistAllRoot,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciDistRoot,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciEarthed,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciEnergized,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciLater,None,,,,,,
Default,EF1+ Minimum Current Multiplier,ciOutaged,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpArea,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpBranch,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpFeed,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpGrid,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpHeadFold,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpMeteostat,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpOperator,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpOwner,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpSite,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpSubstat,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpSupplySubstation,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpSupplyTransformer,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpSupplyTrfStation,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cpZone,None,,,,,,
Default,EF1+ Minimum Current Multiplier,cptotime,None,,,,,,
Default,EF1+ Minimum Current Multiplier,dat_src,None,,,,,,
Default,EF1+ Minimum Current Multiplier,dataExtUnit,None,,,,,,
Default,EF1+ Minimum Current Multiplier,fold_id,None,,,,,,
Default,EF1+ Minimum Current Multiplier,for_name,None,,,,,,
Default,EF1+ Minimum Current Multiplier,gnrl_modby,None,,,,,,
Default,EF1+ Minimum Current Multiplier,gnrl_modif,None,,,,,,
Default,EF1+ Minimum Current Multiplier,iSchemeStatus,None,,,,,,
Default,EF1+ Minimum Current Multiplier,iacceptblock,None,,,,,,
Default,EF1+ Minimum Current Multiplier,idir,None,,,,,,
Default,EF1+ Minimum Current Multiplier,loc_name,None,,,,,,
Default,EF1+ Minimum Current Multiplier,outserv,Protection/Group1/Overcurrent/EarthFaultOvercurrent/EF1F/,First,use_setting,D,,,
Default,EF1+ Minimum Current Multiplier,root_id,None,,,,,,
Default,EF1+ Minimum Current Multiplier,typ_id,None,,,,,,
Default,EF2+,AttributeType,None,,,,,,
Default,EF2+,Ipset,None,,,,,,
Default,EF2+,Ipsetr,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,PickupCurrent,use_setting,None,,,
Default,EF2+,ModFrame,None,,,,,,
Default,EF2+,ResetT,None,,,,,,
Default,EF2+,Tadder,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,AdditionalTime,use_setting,None,,,
Default,EF2+,Tpset,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,TimeMultiplier,use_setting,None,,,
Default,EF2+,Trelblock,None,,,,,,
Default,EF2+,Tshift,None,,,,,,
Default,EF2+,cDisplayName,None,,,,,,
Default,EF2+,cResetT,None,,,,,,
Default,EF2+,cTadder,None,,,,,,
Default,EF2+,cUserDefIndex,None,,,,,,
Default,EF2+,c_sfansi,None,,,,,,
Default,EF2+,c_sfiec,None,,,,,,
Default,EF2+,c_type,None,,,,,,
Default,EF2+,calcuse,None,,,,,,
Default,EF2+,charact,None,,,,,,
Default,EF2+,chr_name,None,,,,,,
Default,EF2+,ciDist,None,,,,,,
Default,EF2+,ciDistAll,None,,,,,,
Default,EF2+,ciDistAllRoot,None,,,,,,
Default,EF2+,ciDistRoot,None,,,,,,
Default,EF2+,ciEarthed,None,,,,,,
Default,EF2+,ciEnergized,None,,,,,,
Default,EF2+,ciLater,None,,,,,,
Default,EF2+,ciOutaged,None,,,,,,
Default,EF2+,cminresptime,None,,,,,,
Default,EF2+,cpArea,None,,,,,,
Default,EF2+,cpBranch,None,,,,,,
Default,EF2+,cpFeed,None,,,,,,
Default,EF2+,cpGrid,None,,,,,,
Default,EF2+,cpHeadFold,None,,,,,,
Default,EF2+,cpMeteostat,None,,,,,,
Default,EF2+,cpOperator,None,,,,,,
Default,EF2+,cpOwner,None,,,,,,
Default,EF2+,cpSite,None,,,,,,
Default,EF2+,cpSubstat,None,,,,,,
Default,EF2+,cpSupplySubstation,None,,,,,,
Default,EF2+,cpSupplyTransformer,None,,,,,,
Default,EF2+,cpSupplyTrfStation,None,,,,,,
Default,EF2+,cpZone,None,,,,,,
Default,EF2+,dat_src,None,,,,,,
Default,EF2+,dataExtUnit,None,,,,,,
Default,EF2+,fold_id,None,,,,,,
Default,EF2+,for_name,None,,,,,,
Default,EF2+,gnrl_modby,None,,,,,,
Default,EF2+,gnrl_modif,None,,,,,,
Default,EF2+,iSchemeStatus,None,,,,,,
Default,EF2+,iacceptblock,None,,,,,,
Default,EF2+,idir,None,,,,,,
Default,EF2+,loc_name,None,,,,,,
Default,EF2+,minresptime,None,,,,,,
Default,EF2+,outserv,Protection/Group1/Overcurrent/EarthFaultOvercurrent/EF2F/,First,use_setting,D,,,
Default,EF2+,pcharac,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,Curve,use_setting,None,,,
Default,EF2+,resetdis,None,,,,,,
Default,EF2+,root_id,None,,,,,,
Default,EF2+,typ_id,None,,,,,,
Default,EF2+,udeftmax,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,MaxTrippingTime,use_setting,None,,,
Default,EF2+,udeftmin,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,DefiniteMinimumTime,use_setting,None,,,
Default,EF2+ Minimum Current Multiplier,AttributeType,None,,,,,,
Default,EF2+ Minimum Current Multiplier,Ipset,Protection/Group1/Overcurrent/EarthFaultOvercurrent/ForwardPowerflow/Second/,MinimumCurrentMultiplier,use_setting,None,,,
Default,EF2+ Minimum Current Multiplier,Ipsetr,None,,,,,,
Default,EF2+ Minimum Current Multiplier,Trelblock,None,,,,,,
Default,EF2+ Minimum Current Multiplier,Tset,None,,,,,,
Default,EF2+ Minimum Current Multiplier,cDisplayName,None,,,,,,
Default,EF2+ Minimum Current Multiplier,cTset,None,,,,,,
